,0,1,2,3,4,5,6,7,8,9,10,11
NSW-Blue Mountains,330.38327,250.54955,264.74295,327.70493,282.8683,290.46774,299.66394,268.94775,309.6211,357.48688,300.986,305.01303
NSW-Canberra,692.0338,630.29596,557.00867,710.39966,642.98126,630.97406,679.0537,661.12854,656.82513,698.1962,656.53687,622.2489
NSW-Capital Country,461.09647,243.54669,319.77197,337.13568,301.8468,283.79645,323.92905,286.53033,376.39285,417.18765,287.52707,344.14502
NSW-Central Coast,884.70044,319.38696,334.01657,419.1183,307.86047,283.23892,289.73016,257.74048,355.2265,432.6203,326.83435,414.7394
NSW-Central NSW,867.58,623.78174,658.5214,1004.29553,682.88245,851.22003,655.9254,701.55774,749.5254,902.24725,670.11426,750.73303
NSW-Hunter,1360.8059,789.70264,862.914,1080.4501,810.6962,765.74475,950.441,840.74097,854.03784,977.7247,923.1495,943.12225
NSW-New England North West,549.40497,302.32678,357.46167,456.8056,414.3156,368.51917,449.01083,438.7162,421.30576,566.75775,387.32037,432.77817
NSW-North Coast NSW,3699.3237,1258.9343,1405.1017,1930.7631,1257.8179,1186.4824,1488.3557,1264.113,1462.3743,1807.807,1533.3782,1664.0957
NSW-Outback NSW,188.94852,104.31675,161.73552,263.4436,229.94652,208.80014,219.33284,203.18303,382.48212,266.94745,202.03058,169.0501
NSW-Riverina,301.79367,249.10004,254.68854,327.46005,265.54852,267.52872,316.09625,259.65912,294.0777,311.15192,280.89566,266.94223
NSW-Snowy Mountains,419.4756,286.00812,198.72333,359.5837,184.67963,228.84045,651.19995,648.7292,526.8265,338.5546,254.9247,213.48969
NSW-South Coast,2886.6987,919.4189,976.9,1385.3014,677.7939,724.7985,782.41364,617.24646,764.1724,1040.3961,991.0113,997.3195
NSW-Sydney,3633.7734,2201.3198,2464.284,2594.1162,2467.8071,2415.2578,2715.6946,2392.8032,2514.9456,2804.5781,2643.955,2510.7358
NSW-The Murray,370.70847,313.23944,277.83167,329.7878,268.52405,294.5345,335.7372,278.06158,325.0151,386.05103,328.5151,281.2897
NT-Alice Springs,154.23459,89.829056,94.2728,149.5462,104.53333,154.48798,158.91293,113.14326,106.69162,136.8775,130.13571,106.81885
NT-Barkly,38.637634,34.25231,31.933632,44.161682,42.65893,40.21839,46.34327,52.895058,43.492836,50.4953,37.335808,33.208416
NT-Darwin,294.71158,271.31125,235.95139,286.32214,272.02087,445.25488,511.5986,496.60513,394.08813,415.702,250.21701,300.21945
NT-Katherine Daly,91.65082,61.492973,67.086365,138.5922,147.30182,151.19022,131.47087,175.72566,185.77168,111.58828,85.38982,83.39667
NT-Lasseter,66.13444,41.066185,61.30713,86.85164,91.53009,103.8834,87.615746,80.681526,108.5168,101.47727,59.81052,46.893723
NT-Litchfield Kakadu Arnhem,92.246376,46.309124,58.68667,88.64397,129.59027,107.42888,104.650314,104.53492,148.30145,98.51817,108.39783,89.176674
NT-MacDonnell,34.74231,30.784496,35.349014,48.31266,47.238007,43.624596,45.104744,42.759747,50.713753,52.778606,43.762764,38.757896
QLD-Brisbane,2791.7666,1387.3411,1358.3079,1969.0277,1564.2234,1837.6188,2110.9268,1783.8961,2000.3182,1983.2549,1968.4432,1869.6991
QLD-Bundaberg,247.05743,187.19104,198.37778,271.16284,223.89963,222.27942,274.98038,264.32855,286.1186,273.29504,233.29517,234.5983
QLD-Capricorn,401.9972,352.64923,306.16614,416.42075,396.2534,351.7334,448.47412,401.70914,443.6411,454.8832,428.39728,375.242
QLD-Fraser Coast,444.9181,194.89485,211.69794,331.76526,252.5514,278.90656,286.5058,411.89233,378.40802,379.93158,343.2756,314.01892
QLD-Gladstone,211.47482,191.3259,194.27411,248.02304,215.3542,216.8919,219.53897,213.69974,240.14755,249.54852,220.05096,202.04643
QLD-Gold Coast,1738.2859,967.1574,873.648,1243.5271,792.45825,990.20935,1421.9485,1246.201,1137.4858,1341.7009,1208.7549,1091.7434
QLD-Mackay,380.8265,355.77167,362.75668,410.9911,384.54016,387.15674,389.6829,385.07822,410.51373,419.9588,392.23093,375.55023
QLD-Outback Queensland,386.27133,343.75247,347.555,457.54965,439.80325,447.66306,469.20593,435.34433,568.72003,474.21655,432.37762,444.68103
QLD-Southern Queensland Country,536.5305,496.26102,500.7374,606.2,517.0261,545.29785,540.23956,584.32574,606.9803,590.808,568.3823,591.6975
QLD-Sunshine Coast,2023.503,843.47687,858.5354,1150.6539,866.73834,802.7024,1086.2722,1058.3174,1250.074,1359.736,1010.5991,1022.4931
QLD-Townsville,449.03452,320.70807,280.624,426.451,423.6984,388.9808,534.844,406.5007,450.93427,497.92566,387.69165,401.63013
QLD-Tropical North Queensland,779.2863,560.036,440.65524,729.2788,721.4743,881.34985,1296.8711,1238.4199,1179.2708,1235.8365,695.1949,600.3319
QLD-Whitsundays,340.67975,224.72067,232.08707,325.16113,266.73114,277.23907,305.32135,272.44415,334.4579,336.30957,301.33157,280.87485
SA-Adelaide,1134.2441,595.64825,737.6202,762.7066,692.62445,748.40594,756.363,750.3043,785.7331,854.5404,803.4018,806.3985
SA-Adelaide Hills,83.688156,67.21318,65.84521,97.510315,85.05829,82.15642,84.31195,80.108154,91.000496,96.00333,83.50052,75.348495
SA-Barossa,68.734146,62.029686,65.10182,85.00621,73.84437,74.89988,75.62575,73.06741,83.828125,87.445755,75.64551,67.94498
SA-Clare Valley,58.41504,49.553505,52.274498,69.73764,59.960888,60.89662,61.5288,59.234024,68.70863,71.85703,61.51895,54.73215
SA-Eyre Peninsula,159.6893,150.1985,166.01569,198.08476,165.3242,156.93794,181.31682,162.24173,175.54791,181.05795,171.57985,168.07928
SA-Fleurieu Peninsula,520.49493,180.1271,174.82018,248.17595,133.66412,139.00919,163.61665,104.16086,115.67521,218.62436,160.17624,201.77663
SA-Flinders Ranges and Outback,259.0339,215.21078,240.29114,267.86,263.2621,271.60376,309.3073,290.73285,289.5033,380.28214,343.56973,251.25665
SA-Kangaroo Island,88.17819,40.377136,46.15229,73.018875,51.452717,54.388313,64.56755,47.589397,73.31856,88.34369,77.673195,56.47204
SA-Limestone Coast,315.2701,155.4808,166.34102,179.9173,165.69067,131.34857,142.51228,94.33808,121.29326,150.8367,158.76273,133.6986
"SA-Murray River, Lakes and Coorong",123.79381,76.648636,110.92085,95.383934,78.02973,91.5965,83.13246,80.85829,94.42565,116.47368,113.618805,84.288925
SA-Riverland,181.73868,95.97419,89.81152,143.73114,124.74552,118.60768,116.11073,97.9702,129.38846,152.62997,139.12546,108.22136
SA-Yorke Peninsula,397.6626,131.70717,159.33157,257.69098,95.42913,139.55826,225.02458,113.482574,145.19357,162.19952,133.85187,165.4591
TAS-East Coast,318.36786,124.56241,136.56918,178.5192,96.1513,103.0126,90.6921,73.703384,125.89197,124.44783,130.55972,120.485
TAS-Hobart and the South,816.13635,484.33734,481.94165,510.31192,356.1583,324.86896,328.57556,268.44196,320.36652,442.34695,410.0714,359.73096
TAS-Launceston and the North,304.97385,317.4395,271.47614,281.29175,219.74446,223.26309,185.79193,165.9875,213.52383,233.43195,223.86392,172.2054
TAS-North West,275.53717,168.6598,177.5304,334.85522,175.83655,194.5675,224.22003,180.74796,182.74039,247.1388,171.27536,141.9738
TAS-West Coast,75.702446,60.005646,63.34118,89.4167,72.34775,67.98121,96.97914,67.91195,81.629715,89.388054,81.17711,60.894142
VIC-Ballarat,168.83331,141.5217,147.91756,183.9732,155.16171,172.9472,167.27191,158.49155,176.18388,202.71805,173.07632,153.82642
VIC-Bendigo Loddon,268.27612,212.10689,263.0915,262.3974,244.9425,242.69727,243.13287,246.6069,241.39233,270.16467,236.20909,241.00067
VIC-Central Highlands,114.21952,93.09201,103.609634,131.76157,106.55605,106.68608,114.039154,108.50079,122.24284,126.84284,115.02977,102.10249
VIC-Central Murray,492.8707,216.62502,207.47336,376.9348,151.81612,193.73383,201.47345,108.432434,161.80377,275.1297,265.97827,207.83731
VIC-Geelong and the Bellarine,798.81287,245.73888,376.71527,384.60712,244.7179,211.7088,283.123,275.42578,232.5762,425.36877,301.138,397.41495
VIC-Gippsland,724.4137,415.40836,270.84875,428.1877,199.45468,226.37874,293.784,208.37718,332.37363,324.69858,332.29617,316.839
VIC-Goulburn,196.10881,191.3764,178.01318,223.73355,142.5484,178.7666,152.50043,138.17337,177.50188,156.24007,173.35417,156.71326
VIC-Great Ocean Road,1397.2266,515.26416,575.5136,596.3531,361.01077,321.10306,366.7428,319.26257,326.87015,419.19617,437.37946,498.8161
VIC-High Country,768.9845,250.10933,365.9845,521.30206,358.4261,308.7633,569.8794,525.767,439.62762,386.38422,402.48843,348.86374
VIC-Lakes,538.7278,189.49338,250.10066,285.78543,234.77084,174.37024,159.9924,103.58249,152.26389,288.7241,220.36716,143.35481
VIC-Macedon,110.895935,88.7379,95.6514,126.80621,106.47083,102.68006,110.47884,112.82668,115.65749,119.57944,109.836426,95.317665
VIC-Mallee,205.38007,187.2546,203.36368,282.8556,280.4801,199.22559,256.4038,198.20702,226.52327,316.08917,224.39253,172.11026
VIC-Melbourne,2867.9182,1656.6595,2006.2288,2294.5623,1900.4614,2016.8639,2432.7913,2016.5548,1974.0437,2513.17,2315.2979,2185.423
VIC-Melbourne East,171.6252,148.08086,160.53777,182.83093,168.13983,160.30112,177.11882,158.34677,172.34946,183.29361,170.78769,170.65663
VIC-Murray East,65.94201,54.446915,57.70137,79.76474,67.36482,68.467606,69.32142,66.67936,78.446594,82.50823,69.447235,61.17045
VIC-Peninsula,1370.7104,390.09033,374.7728,426.90686,292.34335,270.01877,344.57538,183.0595,307.2564,355.0993,365.8855,382.42203
VIC-Phillip Island,782.49756,200.78752,227.50606,252.8589,162.7619,146.9542,211.41496,194.6795,172.69806,269.73303,274.73175,221.0181
VIC-Spa Country,116.74176,98.12965,102.49507,148.84187,114.46948,112.06494,120.53395,119.64011,131.35143,131.57455,114.768524,114.579544
VIC-Upper Yarra,156.73946,60.928467,73.73828,95.35808,78.53181,106.34257,94.49082,79.93279,80.44089,111.741974,88.043884,81.04425
